match_id,unix_epoc_secs,team_a_id,team_a_name,team_a_score,team_b_id,team_b_name,team_b_score,location,competition
14354,1398520800000,769,Sweden,20,721,Germany,45,,Rugby World Cup Qualifying 2012
14374,1398520800000,737,Latvia,29,729,Israel,22,,European Nations Cup 2014
14671,1398540600000,751,Paraguay,10,68,Uruguay,34,Paraguay,South American Championship A 2014
14375,1399075200000,715,Denmark,9,737,Latvia,16,,European Nations Cup 2014
14385,1399075200000,696,Austria,20,761,Slovenia,8,,European Nations Cup 2014
14674,1399075200000,708,Chile,22,751,Paraguay,18,,South American Championship A 2014
14712,1399075200000,697,Bahamas,7,707,Cayman Islands,35,Bahamas,Men's Internationals 2014
14680,1399102200000,2537,Philippines,10,49,Japan,99,Philippines,Rugby World Cup Qualifying 2012
14681,1399122000000,766,Sri Lanka,10,725,Hong Kong,41,Sri Lanka,Rugby World Cup Qualifying 2012
14673,1399136400000,703,Brazil,9,68,Uruguay,34,Brazil,South American Championship A 2014
14393,1399680000000,749,Norway,45,2529,Greece,23,,European Nations Cup 2014
14394,1399680000000,739,Luxembourg,27,1029,Finland,7,Luxembourg,European Nations Cup 2014
14676,1399680000000,751,Paraguay,31,703,Brazil,24,,South American Championship A 2014
14715,1399680000000,64,Netherlands,7,721,Germany,17,Netherlands,Rugby World Cup Qualifying 2012
14717,1399680000000,3565,Curacao,56,767,St Lucia,7,,North America Caribbean Rugby Association Championship 2014
14682,1399712400000,49,Japan,132,766,Sri Lanka,10,Japan,Rugby World Cup Qualifying 2012
14683,1399716000000,725,Hong Kong,39,736,Korea,6,Hong Kong,Rugby World Cup Qualifying 2012
14675,1399747500000,68,Uruguay,55,708,Chile,13,Uruguay,South American Championship A 2014
14381,1400284800000,2742,Cyprus,46,726,Hungary,13,Cyprus,European Nations Cup 2014
14720,1400284800000,698,Barbados,19,723,Guyana,48,Barbados,North America Caribbean Rugby Association Championship 2014
14733,1400284800000,697,Bahamas,18,1247,Mexico,33,Bahamas,North America Caribbean Rugby Association Championship 2014
14684,1400295600000,736,Korea,5,49,Japan,62,Korea,Rugby World Cup Qualifying 2012
14685,1400331600000,766,Sri Lanka,25,2537,Philippines,26,Sri Lanka,Rugby World Cup Qualifying 2012
14748,1400355900000,68,Uruguay,9,40,Argentina,65,Uruguay,CONSUR Cup 2014
14719,1400356800000,3235,British Virgin Islands,22,2476,St Vincent and Grenadines,24,British Virgin Islands,North America Caribbean Rugby Association Championship 2014
14689,1400596200000,741,Malaysia,43,2744,Iran,22,Qatar,Asian Five Nations 2014
14690,1400603400000,772,Thailand,11,3224,Qatar,24,Qatar,Asian Five Nations 2014
14691,1400855400000,2744,Iran,26,772,Thailand,23,Qatar,Asian Five Nations 2014
14692,1400862600000,741,Malaysia,31,3224,Qatar,22,Qatar,Asian Five Nations 2014
14721,1400889600000,774,Trinidad & Tobago,34,698,Barbados,5,,North America Caribbean Rugby Association Championship 2014
14751,1400889600000,768,Eswatini,13,3699,Lesotho,0,Eswatini,
14686,1400916600000,2537,Philippines,22,736,Korea,52,Philippines,Rugby World Cup Qualifying 2012
14747,1400936400000,721,Germany,20,756,Russia,31,Germany,Rugby World Cup Qualifying 2012
14687,1401004800000,49,Japan,49,725,Hong Kong,8,Japan,Rugby World Cup Qualifying 2012
14749,1401048000000,708,Chile,12,40,Argentina,73,Chile,CONSUR Cup 2014
14693,1401345000000,722,Guam,48,1784,Laos,10,,Asian Five Nations 2014
14694,1401352200000,2576,Indonesia,6,709,China,10,,Asian Five Nations 2014
14645,1401444000000,49,Japan,33,45,Samoa,14,Japan,Tour 2014
14395,1401494400000,1029,Finland,29,701,Bosnia & Herzegovina,25,,European Nations Cup 2014
14695,1401517800000,1784,Laos,10,2576,Indonesia,11,,Asian Five Nations 2014
14696,1401525000000,722,Guam,10,709,China,41,,Asian Five Nations 2014
14724,1402099200000,700,Bermuda,3,707,Cayman Islands,24,Bermuda,North America Caribbean Rugby Association Championship 2014
14726,1402099200000,732,Jamaica,8,1247,Mexico,34,,North America Caribbean Rugby Association Championship 2014
21118,1402099200000,701,Bosnia & Herzegovina,12,696,Austria,26,,European Nations Cup 2014
14664,1402102800000,45,Samoa,18,47,Tonga,18,Samoa,World Rugby Pacific Nations Cup 2014
14648,1402110000000,46,Fiji,25,41,Italy,14,Fiji,Tour 2014
14503,1402126500000,37,New Zealand,20,34,England,15,New Zealand,Tour 2014
14649,1402135200000,38,Australia,50,42,France,23,Australia,Tour 2014
14555,1402166400000,40,Argentina,17,36,Ireland,29,Argentina,Tour 2014
14723,1402171200000,723,Guyana,15,774,Trinidad & Tobago,8,,North America Caribbean Rugby Association Championship 2014
14665,1402189200000,50,Canada,25,49,Japan,34,Canada,World Rugby Pacific Nations Cup 2014
14560,1402194600000,51,USA,6,35,Scotland,24,United States,Tour 2014
14725,1402261200000,3235,British Virgin Islands,18,767,St Lucia,29,British Virgin Islands,North America Caribbean Rugby Association Championship 2014
14727,1402261200000,2476,St Vincent and Grenadines,12,3565,Curacao,19,St Vincent and the Grenadines,North America Caribbean Rugby Association Championship 2014
14734,1402358400000,776,Uganda,19,681,Cote D'Ivoire,22,Tunisia,Africa Cup 2014
14735,1402358400000,775,Tunisia,22,759,Senegal,14,Tunisia,Africa Cup 2014
14604,1402675200000,52,Romania,34,68,Uruguay,16,Romania,World Rugby Nations Cup 2014
14736,1402704000000,776,Uganda,31,759,Senegal,32,Tunisia,Africa Cup 2014
14737,1402704000000,681,Cote D'Ivoire,6,775,Tunisia,26,Tunisia,Africa Cup 2014
14650,1402707600000,45,Samoa,15,41,Italy,0,Samoa,Tour 2014
14666,1402714800000,46,Fiji,45,47,Tonga,17,Fiji,World Rugby Pacific Nations Cup 2014
14504,1402731300000,37,New Zealand,28,34,England,27,New Zealand,Tour 2014
14651,1402740000000,38,Australia,6,42,France,0,Australia,Tour 2014
14609,1402750800000,720,Georgia,23,43,Spain,13,Georgia,World Rugby Tbilisi Cup 2014
14652,1402758000000,39,South Africa,38,33,Wales,16,South Africa,Tour 2014
14561,1402768800000,50,Canada,17,35,Scotland,19,Canada,Tour 2014
14556,1402771200000,40,Argentina,17,36,Ireland,23,Argentina,Tour 2014
14667,1402799400000,51,USA,29,49,Japan,37,United States,World Rugby Pacific Nations Cup 2014
14739,1402835400000,702,Botswana,87,768,Eswatini,0,Botswana,Africa Cup 2014
14740,1402842600000,1031,Nigeria,20,784,Zambia,30,Botswana,Africa Cup 2014
14701,1403006400000,2574,Brunei,13,2952,Mongolia,38,Brunei Darussalam,Asian Five Nations 2014
14744,1403087400000,1031,Nigeria,61,768,Eswatini,10,Botswana,Africa Cup 2014
14745,1403094600000,784,Zambia,17,2857,Mauritius,54,Botswana,Africa Cup 2014
14606,1403107200000,52,Romania,20,756,Russia,18,Romania,World Rugby Nations Cup 2014
14702,1403163900000,2575,Cambodia,5,2952,Mongolia,49,Brunei Darussalam,Asian Five Nations 2014
14697,1403179200000,727,India,17,2861,Uzbekistan,23,Pakistan,Asian Five Nations 2014
14698,1403186400000,2984,Lebanon,17,2397,Pakistan,3,Pakistan,Asian Five Nations 2014
14562,1403291400000,40,Argentina,19,35,Scotland,21,Argentina,Tour 2014
14729,1403308800000,3565,Curacao,42,3235,British Virgin Islands,12,,North America Caribbean Rugby Association Championship 2014
14730,1403308800000,767,St Lucia,26,2476,St Vincent and Grenadines,22,,North America Caribbean Rugby Association Championship 2014
21119,1403308800000,737,Latvia,10,713,Croatia,16,,European Nations Cup 2014
14668,1403319600000,46,Fiji,13,45,Samoa,18,Fiji,World Rugby Pacific Nations Cup 2014
14653,1403326800000,38,Australia,39,42,France,13,Australia,Tour 2014
14654,1403326800000,49,Japan,26,41,Italy,23,Japan,Tour 2014
14506,1403336100000,37,New Zealand,36,34,England,13,New Zealand,Tour 2014
14743,1403346600000,2857,Mauritius,134,768,Eswatini,0,Botswana,Africa Cup 2014
14703,1403352000000,2574,Brunei,20,2575,Cambodia,25,Brunei Darussalam,Asian Five Nations 2014
14655,1403355600000,39,South Africa,31,33,Wales,30,South Africa,Tour 2014
14741,1403361000000,702,Botswana,66,784,Zambia,14,Botswana,Africa Cup 2014
14669,1403388000000,51,USA,38,50,Canada,35,United States,World Rugby Pacific Nations Cup 2014
14699,1403438400000,727,India,25,2397,Pakistan,7,Pakistan,Asian Five Nations 2014
14607,1403442000000,756,Russia,6,68,Uruguay,13,Romania,World Rugby Nations Cup 2014
14700,1403445600000,2984,Lebanon,20,2861,Uzbekistan,19,Pakistan,Asian Five Nations 2014
14731,1403913600000,697,Bahamas,10,732,Jamaica,17,Bahamas,North America Caribbean Rugby Association Championship 2014
14657,1403924400000,46,Fiji,108,712,Cook Islands,6,Fiji,Rugby World Cup Qualifying 2012
14658,1403949600000,735,Kenya,29,58,Namibia,22,Madagascar,Rugby World Cup Qualifying 2012
14659,1403956800000,740,Madagascar,22,57,Zimbabwe,57,Madagascar,Rugby World Cup Qualifying 2012
14563,1403967600000,39,South Africa,55,35,Scotland,6,South Africa,Tour 2014
14660,1404295200000,58,Namibia,24,57,Zimbabwe,20,Madagascar,Rugby World Cup Qualifying 2012
14661,1404302400000,740,Madagascar,0,735,Kenya,34,Madagascar,Rugby World Cup Qualifying 2012
14662,1404640800000,735,Kenya,10,57,Zimbabwe,28,Madagascar,Rugby World Cup Qualifying 2012
14663,1404648000000,740,Madagascar,10,58,Namibia,89,Madagascar,Rugby World Cup Qualifying 2012
14766,1406977200000,756,Russia,23,57,Zimbabwe,15,,Rugby World Cup Qualifying 2012
14765,1407005100000,68,Uruguay,28,725,Hong Kong,3,Uruguay,Rugby World Cup Qualifying 2012
14491,1408183500000,38,Australia,12,37,New Zealand,12,Australia,The Rugby Championship 2014
14492,1408201500000,39,South Africa,13,40,Argentina,6,South Africa,The Rugby Championship 2014
14493,1408779300000,37,New Zealand,51,38,Australia,20,New Zealand,Bledisloe Cup 2014
14494,1408822800000,40,Argentina,31,39,South Africa,33,Argentina,The Rugby Championship 2014
14845,1409493600000,752,Peru,28,781,Venezuela,33,Colombia,South American Championship B 2014
14846,1409518800000,711,Colombia,112,3999,Ecuador,0,Colombia,South American Championship B 2014
14847,1409752800000,781,Venezuela,68,3999,Ecuador,3,Colombia,South American Championship B 2014
14848,1409778000000,711,Colombia,56,752,Peru,6,Colombia,South American Championship B 2014
14496,1409988900000,37,New Zealand,28,40,Argentina,9,New Zealand,The Rugby Championship 2014
14495,1409997900000,38,Australia,24,39,South Africa,23,Australia,The Rugby Championship 2014
14849,1410010200000,3999,Ecuador,17,752,Peru,24,Colombia,South American Championship B 2014
14800,1410019200000,753,Poland,29,769,Sweden,15,Poland,European Nations Cup 2016
14850,1410037200000,711,Colombia,27,781,Venezuela,10,Colombia,South American Championship B 2014
14498,1410593700000,37,New Zealand,14,39,South Africa,10,New Zealand,The Rugby Championship 2014
14497,1410602700000,38,Australia,32,40,Argentina,25,Australia,The Rugby Championship 2014
21117,1411171200000,3565,Curacao,0,698,Barbados,29,,North America Caribbean Rugby Association Championship 2014
14783,1411804800000,756,Russia,22,68,Uruguay,21,Russian Federation,Rugby World Cup Qualifying 2012
14499,1411830300000,39,South Africa,28,38,Australia,10,South Africa,The Rugby Championship 2014
14500,1411855800000,40,Argentina,13,37,New Zealand,34,Argentina,The Rugby Championship 2014
21630,1412420400000,3489,Estonia,59,4000,Belarus,12,Estonia,European Nations Cup 2016
21641,1412424000000,1029,Finland,32,749,Norway,10,Finland,European Nations Cup 2016
21642,1412431200000,701,Bosnia & Herzegovina,59,704,Bulgaria,12,Bosnia and Herzegovina,European Nations Cup 2016
14501,1412435100000,39,South Africa,27,37,New Zealand,25,South Africa,The Rugby Championship 2014
14502,1412462400000,40,Argentina,21,38,Australia,17,Argentina,The Rugby Championship 2014
21633,1412467200000,4003,Panama,10,2585,Costa Rica,18,Panama,South American Championship C 2014
21632,1412521200000,4001,Guatemala,23,4002,El Salvador,17,Panama,South American Championship C 2014
21634,1412726400000,2585,Costa Rica,14,4002,El Salvador,24,Panama,South American Championship C 2014
21635,1412726400000,4001,Guatemala,24,4003,Panama,19,Panama,South American Championship C 2014
21636,1412985600000,4002,El Salvador,29,4003,Panama,3,Panama,South American Championship C 2014
21637,1412985600000,4001,Guatemala,17,2585,Costa Rica,22,Panama,South American Championship C 2014
14835,1413032400000,696,Austria,29,715,Denmark,27,Austria,European Nations Cup 2016
14784,1413050400000,68,Uruguay,36,756,Russia,27,Uruguay,Rugby World Cup Qualifying 2012
14760,1413622800000,38,Australia,28,37,New Zealand,29,Australia,Bledisloe Cup 2014
21649,1413630000000,749,Norway,20,1029,Finland,12,Norway,European Nations Cup 2016
14802,1413637200000,769,Sweden,0,777,Ukraine,45,Sweden,European Nations Cup 2016
14825,1413637200000,692,Andorra,15,738,Lithuania,34,Andorra,European Nations Cup 2016
14836,1413637200000,761,Slovenia,48,2340,Serbia,3,Slovenia,European Nations Cup 2016
14801,1413646200000,753,Poland,9,64,Netherlands,8,Poland,European Nations Cup 2016
14772,1414231200000,772,Thailand,33,741,Malaysia,16,Thailand,Men's Internationals 2014
14826,1414234800000,738,Lithuania,38,726,Hungary,29,Lithuania,European Nations Cup 2016
21643,1414234800000,3404,Turkey,25,701,Bosnia & Herzegovina,34,Turkey,European Nations Cup 2016
14815,1414238400000,729,Israel,18,770,Switzerland,29,Israel,European Nations Cup 2016
14837,1414238400000,2340,Serbia,0,739,Luxembourg,36,Serbia,European Nations Cup 2016
14838,1414238400000,715,Denmark,10,761,Slovenia,16,Denmark,European Nations Cup 2016
14773,1414490400000,772,Thailand,12,741,Malaysia,29,Thailand,Men's Internationals 2014
21651,1414602000000,58,Namibia,58,721,Germany,20,Namibia,Tour 2014
14827,1414843200000,2742,Cyprus,30,692,Andorra,10,Cyprus,European Nations Cup 2016
14817,1414846800000,1030,Malta,31,713,Croatia,26,Malta,European Nations Cup 2016
21644,1414846800000,704,Bulgaria,26,3404,Turkey,19,Bulgaria,European Nations Cup 2016
14816,1414854000000,770,Switzerland,14,714,Czechia,27,Switzerland,European Nations Cup 2016
14770,1414872000000,51,USA,6,37,New Zealand,74,United States,Tour 2014
14828,1414933200000,726,Hungary,14,737,Latvia,16,Hungary,European Nations Cup 2016
14852,1415386800000,50,Canada,17,58,Namibia,13,Wales,Tour 2014
21639,1415440800000,725,Hong Kong,10,756,Russia,31,Hong Kong,Tour 2014
14803,1415444400000,743,Moldova,29,777,Ukraine,15,"Moldova, Republic of",European Nations Cup 2016
14818,1415451600000,714,Czechia,27,1030,Malta,13,Czech Republic,European Nations Cup 2016
14819,1415451600000,713,Croatia,31,729,Israel,20,,European Nations Cup 2016
14853,1415451600000,720,Georgia,9,47,Tonga,23,Georgia,Tour 2014
14839,1415453400000,739,Luxembourg,18,696,Austria,13,Luxembourg,European Nations Cup 2016
14854,1415455200000,41,Italy,24,45,Samoa,13,Italy,Tour 2014
14596,1415457000000,33,Wales,28,38,Australia,33,Wales,Tour 2014
14866,1415457000000,34,England,21,37,New Zealand,24,England,Tour 2014
14855,1415464200000,52,Romania,17,51,USA,27,Romania,Tour 2014
14557,1415465100000,42,France,40,46,Fiji,15,France,Tour 2014
14564,1415467800000,35,Scotland,41,40,Argentina,31,Scotland,Tour 2014
14567,1415467800000,36,Ireland,29,39,South Africa,15,Ireland,Tour 2014
14868,1415981700000,41,Italy,18,40,Argentina,20,Italy,Tour 2014
14857,1415988000000,50,Canada,13,45,Samoa,23,France,Tour 2014
21640,1416045600000,725,Hong Kong,27,756,Russia,39,Hong Kong,Tour 2014
14804,1416051000000,743,Moldova,48,753,Poland,25,"Moldova, Republic of",European Nations Cup 2016
14829,1416052800000,737,Latvia,39,2742,Cyprus,20,Latvia,European Nations Cup 2016
14805,1416056400000,699,Belgium,25,777,Ukraine,10,Belgium,European Nations Cup 2016
14860,1416060000000,52,Romania,13,49,Japan,18,Romania,Tour 2014
14597,1416061800000,33,Wales,17,46,Fiji,13,Wales,Tour 2014
14867,1416061800000,34,England,28,39,South Africa,31,England,Tour 2014
14859,1416069900000,47,Tonga,40,51,USA,12,England,Tour 2014
14565,1416072600000,35,Scotland,16,37,New Zealand,24,Scotland,Tour 2014
14558,1416081600000,42,France,29,38,Australia,26,France,Tour 2014
14861,1416148200000,36,Ireland,49,720,Georgia,7,Ireland,Men's Internationals 2014
14862,1416592800000,46,Fiji,20,51,USA,14,France,Tour 2014
14806,1416654000000,743,Moldova,57,769,Sweden,8,"Moldova, Republic of",European Nations Cup 2016
14869,1416664800000,41,Italy,6,39,South Africa,22,Italy,Tour 2014
14566,1416666600000,35,Scotland,37,47,Tonga,12,Scotland,Tour 2014
14568,1416673800000,36,Ireland,26,38,Australia,23,Ireland,Tour 2014
14863,1416673800000,44,Portugal,29,58,Namibia,20,Portugal,Tour 2014
14864,1416673800000,52,Romania,18,50,Canada,9,Romania,Tour 2014
14598,1416677400000,33,Wales,16,37,New Zealand,34,Wales,Tour 2014
14600,1416682800000,34,England,28,45,Samoa,9,England,Tour 2014
14559,1416686400000,42,France,13,40,Argentina,18,France,Tour 2014
14865,1416747600000,720,Georgia,35,49,Japan,24,Georgia,Tour 2014
14599,1417271400000,33,Wales,12,39,South Africa,6,Wales,Tour 2014
14601,1417271400000,34,England,26,38,Australia,17,England,Tour 2014
21631,1417273200000,703,Brazil,21,751,Paraguay,13,Brazil,Men's Internationals 2014
21834,1418500800000,1247,Mexico,24,711,Colombia,62,Mexico,Men's Internationals 2014
14160,1423253100000,33,Wales,16,34,England,21,Wales,Six Nations 2015
14787,1423314000000,721,Germany,8,720,Georgia,64,Germany,European Nations Cup 2016
14161,1423319400000,41,Italy,3,36,Ireland,26,Italy,Six Nations 2015
14785,1423320300000,44,Portugal,10,52,Romania,37,Portugal,European Nations Cup 2016
14786,1423321200000,43,Spain,43,756,Russia,20,Spain,European Nations Cup 2016
14162,1423328400000,42,France,15,35,Scotland,8,France,Six Nations 2015
14788,1423918800000,720,Georgia,20,44,Portugal,15,Georgia,European Nations Cup 2016
14789,1423918800000,52,Romania,29,43,Spain,8,Romania,European Nations Cup 2016
14790,1423918800000,721,Germany,22,756,Russia,46,Germany,European Nations Cup 2016
14163,1423924200000,34,England,47,41,Italy,17,England,Six Nations 2015
14164,1423933200000,36,Ireland,18,42,France,11,Ireland,Six Nations 2015
14165,1424012400000,35,Scotland,23,33,Wales,26,Scotland,Six Nations 2015
14807,1424527200000,64,Netherlands,21,699,Belgium,23,Netherlands,European Nations Cup 2016
14792,1425121200000,756,Russia,16,52,Romania,13,Russian Federation,European Nations Cup 2016
14808,1425132000000,64,Netherlands,18,743,Moldova,10,Netherlands,European Nations Cup 2016
14166,1425133800000,35,Scotland,19,41,Italy,22,Scotland,Six Nations 2015
14791,1425135600000,43,Spain,13,720,Georgia,26,Spain,European Nations Cup 2016
14167,1425142800000,42,France,13,33,Wales,20,France,Six Nations 2015
14793,1425146400000,44,Portugal,11,721,Germany,3,Portugal,European Nations Cup 2016
22067,1425153600000,767,St Lucia,14,3235,British Virgin Islands,22,Saint Lucia,North America Caribbean Rugby Association Championship 2015
14168,1425222000000,36,Ireland,19,34,England,9,Ireland,Six Nations 2015
22073,1425700800000,723,Guyana,48,698,Barbados,22,Guyana,North America Caribbean Rugby Association Championship 2015
22068,1425754800000,3565,Curacao,24,2476,St Vincent and Grenadines,24,Curacao,North America Caribbean Rugby Association Championship 2015
14794,1426338000000,720,Georgia,33,756,Russia,0,Georgia,European Nations Cup 2016
14796,1426339800000,721,Germany,12,52,Romania,17,Germany,European Nations Cup 2016
22314,1426341600000,759,Senegal,20,681,Cote D'Ivoire,14,,
14169,1426343400000,33,Wales,23,36,Ireland,16,Wales,Six Nations 2015
14795,1426345200000,44,Portugal,8,43,Spain,19,Portugal,European Nations Cup 2016
14809,1426347000000,699,Belgium,17,743,Moldova,14,Belgium,European Nations Cup 2016
14170,1426352400000,34,England,25,35,Scotland,13,England,Six Nations 2015
14171,1426431600000,41,Italy,0,42,France,29,Italy,Six Nations 2015
14798,1426939200000,756,Russia,21,44,Portugal,8,Russian Federation,European Nations Cup 2016
14172,1426941000000,41,Italy,20,33,Wales,61,Italy,Six Nations 2015
14797,1426941000000,52,Romania,6,720,Georgia,15,Romania,European Nations Cup 2016
14173,1426948200000,35,Scotland,10,36,Ireland,40,Scotland,Six Nations 2015
14799,1426950000000,43,Spain,48,721,Germany,16,Spain,European Nations Cup 2016
14174,1426957200000,34,England,55,42,France,35,England,Six Nations 2015
22069,1426960800000,767,St Lucia,8,2476,St Vincent and Grenadines,16,Saint Lucia,North America Caribbean Rugby Association Championship 2015
22062,1426968000000,697,Bahamas,21,700,Bermuda,15,Bahamas,North America Caribbean Rugby Association Championship 2015
22074,1426968000000,698,Barbados,7,774,Trinidad & Tobago,44,Barbados,North America Caribbean Rugby Association Championship 2015
14830,1427551200000,726,Hungary,15,2742,Cyprus,17,Hungary,European Nations Cup 2016
14810,1427556600000,699,Belgium,71,769,Sweden,10,Belgium,European Nations Cup 2016
14831,1428156000000,692,Andorra,23,726,Hungary,18,Andorra,European Nations Cup 2016
14820,1428757200000,713,Croatia,9,714,Czechia,12,Croatia,European Nations Cup 2016
22265,1428760800000,4009,Montenegro,29,3489,Estonia,27,Montenegro,European Nations Cup 2016
22070,1428778800000,3565,Curacao,36,767,St Lucia,19,Curacao,North America Caribbean Rugby Association Championship 2015
22259,1428778800000,68,Uruguay,77,751,Paraguay,3,Uruguay,South American Championship A 2015
22075,1428782400000,774,Trinidad & Tobago,22,723,Guyana,20,Trinidad & Tobago,North America Caribbean Rugby Association Championship 2015
22066,1428793200000,707,Cayman Islands,3,1247,Mexico,24,Cayman Islands,North America Caribbean Rugby Association Championship 2015
22266,1429020000000,2584,Slovakia,31,4009,Montenegro,3,Montenegro,European Nations Cup 2016
22337,1429029000000,2984,Lebanon,71,2867,Jordan,3,Lebanon,Asia Rugby Championship 2015
22338,1429194600000,2744,Iran,49,2867,Jordan,3,Lebanon,Asia Rugby Championship 2015
22317,1429326000000,736,Korea,30,49,Japan,56,Korea,Asia Rugby Championship 2015
14821,1429358400000,729,Israel,13,1030,Malta,16,Israel,European Nations Cup 2016
14840,1429362000000,2340,Serbia,22,696,Austria,3,,European Nations Cup 2016
14841,1429362000000,761,Slovenia,11,739,Luxembourg,14,Slovenia,European Nations Cup 2016
22339,1429367400000,2744,Iran,8,2984,Lebanon,27,Lebanon,Asia Rugby Championship 2015
14822,1429369200000,770,Switzerland,40,713,Croatia,20,Switzerland,European Nations Cup 2016
14811,1429378200000,699,Belgium,53,753,Poland,23,Belgium,European Nations Cup 2016
22071,1429383600000,2476,St Vincent and Grenadines,15,3235,British Virgin Islands,22,St Vincent and the Grenadines,North America Caribbean Rugby Association Championship 2015
22260,1429383600000,68,Uruguay,48,703,Brazil,9,Uruguay,South American Championship A 2015
22318,1429948800000,725,Hong Kong,26,736,Korea,33,Hong Kong,Asia Rugby Championship 2015
14832,1429959600000,738,Lithuania,46,737,Latvia,11,,European Nations Cup 2016
14823,1429963200000,1030,Malta,20,770,Switzerland,23,Malta,European Nations Cup 2016
14824,1429963200000,714,Czechia,26,729,Israel,26,,European Nations Cup 2016
14842,1429963200000,715,Denmark,22,2340,Serbia,25,,European Nations Cup 2016
21645,1429963200000,701,Bosnia & Herzegovina,29,1029,Finland,7,,European Nations Cup 2016
14843,1429966800000,696,Austria,16,761,Slovenia,17,,European Nations Cup 2016
21650,1429966800000,3404,Turkey,28,704,Bulgaria,26,,European Nations Cup 2016
22359,1429990200000,774,Trinidad & Tobago,30,1247,Mexico,16,Trinidad & Tobago,North America Caribbean Rugby Association Championship 2015
22261,1429992000000,708,Chile,32,703,Brazil,3,Chile,South American Championship A 2015
22319,1430542800000,49,Japan,41,725,Hong Kong,0,Japan,Asia Rugby Championship 2015
14833,1430568000000,737,Latvia,5,692,Andorra,14,Latvia,European Nations Cup 2016
14834,1430568000000,2742,Cyprus,20,738,Lithuania,26,Cyprus,European Nations Cup 2016
22072,1430593200000,3235,British Virgin Islands,19,3565,Curacao,0,British Virgin Islands,North America Caribbean Rugby Association Championship 2015
22262,1430694000000,751,Paraguay,25,708,Chile,35,Paraguay,South American Championship A 2015
22327,1430892000000,766,Sri Lanka,35,734,Kazakhstan,14,Philippines,Asia Rugby Championship 2015
22328,1430899200000,2537,Philippines,20,760,Singapore,17,Philippines,Asia Rugby Championship 2015
22320,1431147600000,49,Japan,66,736,Korea,10,Japan,Asia Rugby Championship 2015
22329,1431158400000,734,Kazakhstan,32,760,Singapore,12,Philippines,Asia Rugby Championship 2015
22330,1431165600000,766,Sri Lanka,27,2537,Philippines,14,Philippines,Asia Rugby Championship 2015
21646,1431172800000,701,Bosnia & Herzegovina,16,749,Norway,10,Bosnia and Herzegovina,European Nations Cup 2016
14844,1431174600000,739,Luxembourg,13,715,Denmark,5,Luxembourg,European Nations Cup 2016
14812,1431187200000,753,Poland,17,777,Ukraine,20,Poland,European Nations Cup 2016
22264,1431187200000,703,Brazil,11,751,Paraguay,20,Brazil,South American Championship A 2015
22263,1431201600000,708,Chile,30,68,Uruguay,15,Chile,South American Championship A 2015
22331,1431241200000,3223,United Arab Emirates,53,772,Thailand,22,Malaysia,Asia Rugby Championship 2015
22334,1431507600000,3223,United Arab Emirates,19,741,Malaysia,20,Malaysia,Asia Rugby Championship 2015
22321,1431745200000,736,Korea,37,725,Hong Kong,38,Korea,Asia Rugby Championship 2015
22336,1431766800000,741,Malaysia,53,772,Thailand,7,Malaysia,Asia Rugby Championship 2015
22409,1431801000000,68,Uruguay,14,40,Argentina,36,Uruguay,CONSUR Cup 2015
21647,1432339200000,1029,Finland,20,3404,Turkey,12,,European Nations Cup 2016
21648,1432339200000,749,Norway,43,704,Bulgaria,0,,European Nations Cup 2016
22322,1432368000000,725,Hong Kong,0,49,Japan,0,Hong Kong,Asia Rugby Championship 2015
14813,1432378800000,777,Ukraine,18,64,Netherlands,10,Ukraine,European Nations Cup 2016
22410,1432425600000,751,Paraguay,7,40,Argentina,71,Paraguay,CONSUR Cup 2015
22494,1432425600000,2389,Burkina Faso,67,2380,Benin,3,,Africa Cup 2015
22495,1432425600000,1250,Togo,12,2480,Mali,31,,Africa Cup 2015
22496,1432425600000,2481,Niger,28,2382,Ghana,10,,Africa Cup 2015
22497,1432684800000,2382,Ghana,7,2480,Mali,24,,Africa Cup 2015
22498,1432684800000,2481,Niger,82,2380,Benin,5,,Africa Cup 2015
22499,1432684800000,2389,Burkina Faso,20,1250,Togo,7,,Africa Cup 2015
22342,1432728000000,2861,Uzbekistan,8,727,India,31,Uzbekistan,Asia Rugby Championship 2015
22500,1432944000000,2389,Burkina Faso,12,2382,Ghana,0,,Africa Cup 2015
22501,1432944000000,1250,Togo,15,2481,Niger,50,,Africa Cup 2015
22502,1432944000000,2480,Mali,60,2380,Benin,0,,Africa Cup 2015
22341,1432987200000,727,India,15,2861,Uzbekistan,32,Uzbekistan,Asia Rugby Championship 2015
14814,1432990800000,64,Netherlands,24,769,Sweden,14,Netherlands,European Nations Cup 2016
22315,1432990800000,735,Kenya,41,44,Portugal,15,Kenya,Men's Internationals 2015
22508,1433604600000,775,Tunisia,14,58,Namibia,22,Tunisia,Africa Cup 2015
22343,1433664000000,722,Guam,17,2576,Indonesia,6,Indonesia,Asia Rugby Championship 2015
22344,1433925000000,709,China,17,722,Guam,34,Indonesia,Asia Rugby Championship 2015
22395,1434128400000,52,Romania,35,43,Spain,9,Romania,World Rugby Nations Cup 2015
22509,1434153600000,57,Zimbabwe,28,735,Kenya,20,,Africa Cup 2015
22345,1434182400000,709,China,47,2576,Indonesia,21,Indonesia,Asia Rugby Championship 2015
22401,1434207600000,720,Georgia,19,68,Uruguay,10,Georgia,World Rugby Tbilisi Cup 2015
